,C/A,UNIT,SCP,DATE,TIME,DESC,ENTRIES,EXITS,Entries_hourly,Exits_hourly,Time_Formatted
3890,A030,R083,01-03-00,05-27-11,20:00:00,REGULAR,2849958,1511412,402.0,80.0,20
3891,A030,R083,01-03-01,05-21-11,00:00:00,REGULAR,4375655,1404786,1525697.0,-106626.0,0
3892,A030,R083,01-03-01,05-21-11,04:00:00,REGULAR,4375721,1404788,66.0,2.0,4
3893,A030,R083,01-03-01,05-21-11,08:00:00,REGULAR,4375738,1404810,17.0,22.0,8
3894,A030,R083,01-03-01,05-21-11,12:00:00,REGULAR,4375866,1404900,128.0,90.0,12
3895,A030,R083,01-03-01,05-21-11,16:00:00,REGULAR,4376265,1405042,399.0,142.0,16
3896,A030,R083,01-03-01,05-21-11,20:00:00,REGULAR,4376821,1405140,556.0,98.0,20
3897,A030,R083,01-03-01,05-22-11,00:00:00,REGULAR,4377079,1405171,258.0,31.0,0
3898,A030,R083,01-03-01,05-22-11,04:00:00,REGULAR,4377136,1405172,57.0,1.0,4
3899,A030,R083,01-03-01,05-22-11,08:00:00,REGULAR,4377147,1405181,11.0,9.0,8
3900,A030,R083,01-03-01,05-22-11,12:00:00,REGULAR,4377207,1405241,60.0,60.0,12
3901,A030,R083,01-03-01,05-22-11,16:00:00,REGULAR,4377488,1405326,281.0,85.0,16
3902,A030,R083,01-03-01,05-22-11,20:00:00,REGULAR,4377821,1405395,333.0,69.0,20
3903,A030,R083,01-03-01,05-23-11,00:00:00,REGULAR,4378008,1405411,187.0,16.0,0
3904,A030,R083,01-03-01,05-23-11,04:00:00,REGULAR,4378036,1405411,28.0,0.0,4
3905,A030,R083,01-03-01,05-23-11,08:00:00,REGULAR,4378068,1405466,32.0,55.0,8
3906,A030,R083,01-03-01,05-23-11,12:00:00,REGULAR,4378294,1405818,226.0,352.0,12
3907,A030,R083,01-03-01,05-23-11,16:00:00,REGULAR,4378691,1405940,397.0,122.0,16
3908,A030,R083,01-03-01,05-23-11,20:00:00,REGULAR,4379655,1406037,964.0,97.0,20
3909,A030,R083,01-03-01,05-24-11,00:00:00,REGULAR,4379938,1406066,283.0,29.0,0
3910,A030,R083,01-03-01,05-24-11,04:00:00,REGULAR,4379964,1406069,26.0,3.0,4
3911,A030,R083,01-03-01,05-24-11,08:00:00,REGULAR,4379991,1406164,27.0,95.0,8
3912,A030,R083,01-03-01,05-24-11,20:00:00,REGULAR,4381640,1406752,1649.0,588.0,20
3913,A030,R083,01-03-01,05-25-11,00:00:00,REGULAR,4381980,1406786,340.0,34.0,0
3914,A030,R083,01-03-01,05-25-11,04:00:00,REGULAR,4382007,1406790,27.0,4.0,4
3915,A030,R083,01-03-01,05-25-11,08:00:00,REGULAR,4382047,1406878,40.0,88.0,8
3916,A030,R083,01-03-01,05-25-11,12:00:00,REGULAR,4382298,1407199,251.0,321.0,12
3917,A030,R083,01-03-01,05-25-11,16:00:00,REGULAR,4382751,1407319,453.0,120.0,16
3918,A030,R083,01-03-01,05-25-11,20:00:00,REGULAR,4383752,1407433,1001.0,114.0,20
3919,A030,R083,01-03-01,05-26-11,00:00:00,REGULAR,4384110,1407451,358.0,18.0,0
3920,A030,R083,01-03-01,05-26-11,04:00:00,REGULAR,4384151,1407454,41.0,3.0,4
3921,A030,R083,01-03-01,05-26-11,08:00:00,REGULAR,4384190,1407523,39.0,69.0,8
3922,A030,R083,01-03-01,05-26-11,12:00:00,REGULAR,4384442,1407843,252.0,320.0,12
3923,A030,R083,01-03-01,05-26-11,16:00:00,REGULAR,4384879,1407967,437.0,124.0,16
3924,A030,R083,01-03-01,05-26-11,20:00:00,REGULAR,4385851,1408123,972.0,156.0,20
3925,A030,R083,01-03-01,05-27-11,00:00:00,REGULAR,4386162,1408139,311.0,16.0,0
3926,A030,R083,01-03-01,05-27-11,04:00:00,REGULAR,4386210,1408142,48.0,3.0,4
3927,A030,R083,01-03-01,05-27-11,08:00:00,REGULAR,4386235,1408201,25.0,59.0,8
3928,A030,R083,01-03-01,05-27-11,12:00:00,REGULAR,4386449,1408428,214.0,227.0,12
3929,A030,R083,01-03-01,05-27-11,16:00:00,REGULAR,4386998,1408546,549.0,118.0,16
3930,A030,R083,01-03-01,05-27-11,20:00:00,REGULAR,4387608,1408633,610.0,87.0,20
3931,A030,R083,01-03-02,05-21-11,00:00:00,REGULAR,1668547,487337,-2719061.0,-921296.0,0
3932,A030,R083,01-03-02,05-21-11,04:00:00,REGULAR,1668687,487353,140.0,16.0,4
3933,A030,R083,01-03-02,05-21-11,08:00:00,REGULAR,1668743,487402,56.0,49.0,8
3934,A030,R083,01-03-02,05-21-11,12:00:00,REGULAR,1668992,487725,249.0,323.0,12
3935,A030,R083,01-03-02,05-21-11,16:00:00,REGULAR,1669717,488026,725.0,301.0,16
3936,A030,R083,01-03-02,05-21-11,20:00:00,REGULAR,1670662,488168,945.0,142.0,20
3937,A030,R083,01-03-02,05-22-11,00:00:00,REGULAR,1671150,488237,488.0,69.0,0
3938,A030,R083,01-03-02,05-22-11,04:00:00,REGULAR,1671279,488253,129.0,16.0,4
3939,A030,R083,01-03-02,05-22-11,08:00:00,REGULAR,1671317,488280,38.0,27.0,8
3940,A030,R083,01-03-02,05-22-11,12:00:00,REGULAR,1671482,488475,165.0,195.0,12
3941,A030,R083,01-03-02,05-22-11,16:00:00,REGULAR,1672020,488685,538.0,210.0,16
3942,A030,R083,01-03-02,05-22-11,20:00:00,REGULAR,1672642,488785,622.0,100.0,20
3943,A030,R083,01-03-02,05-23-11,00:00:00,REGULAR,1673000,488819,358.0,34.0,0
3944,A030,R083,01-03-02,05-23-11,04:00:00,REGULAR,1673053,488826,53.0,7.0,4
3945,A030,R083,01-03-02,05-23-11,08:00:00,REGULAR,1673155,488956,102.0,130.0,8
3946,A030,R083,01-03-02,05-23-11,12:00:00,REGULAR,1673702,489504,547.0,548.0,12
3947,A030,R083,01-03-02,05-23-11,16:00:00,REGULAR,1674497,489733,795.0,229.0,16
3948,A030,R083,01-03-02,05-23-11,20:00:00,REGULAR,1676012,489877,1515.0,144.0,20
3949,A030,R083,01-03-02,05-24-11,00:00:00,REGULAR,1676595,489921,583.0,44.0,0
3950,A030,R083,01-03-02,05-24-11,04:00:00,REGULAR,1676658,489929,63.0,8.0,4
3951,A030,R083,01-03-02,05-24-11,08:00:00,REGULAR,1676782,490096,124.0,167.0,8
3952,A030,R083,01-03-02,05-24-11,12:00:00,REGULAR,1677368,490605,586.0,509.0,12
3953,A030,R083,01-03-02,05-24-11,16:00:00,REGULAR,1678154,490836,786.0,231.0,16
3954,A030,R083,01-03-02,05-24-11,20:00:00,REGULAR,1679780,491020,1626.0,184.0,20
3955,A030,R083,01-03-02,05-25-11,00:00:00,REGULAR,1680476,491077,696.0,57.0,0
3956,A030,R083,01-03-02,05-25-11,04:00:00,REGULAR,1680545,491081,69.0,4.0,4
3957,A030,R083,01-03-02,05-25-11,08:00:00,REGULAR,1680668,491252,123.0,171.0,8
3958,A030,R083,01-03-02,05-25-11,12:00:00,REGULAR,1681228,491811,560.0,559.0,12
3959,A030,R083,01-03-02,05-25-11,16:00:00,REGULAR,1682055,492000,827.0,189.0,16
3960,A030,R083,01-03-02,05-25-11,20:00:00,REGULAR,1683632,492186,1577.0,186.0,20
3961,A030,R083,01-03-02,05-26-11,00:00:00,REGULAR,1684339,492233,707.0,47.0,0
3962,A030,R083,01-03-02,05-26-11,04:00:00,REGULAR,1684429,492239,90.0,6.0,4
3963,A030,R083,01-03-02,05-26-11,08:00:00,REGULAR,1684536,492414,107.0,175.0,8
3964,A030,R083,01-03-02,05-26-11,12:00:00,REGULAR,1685072,492967,536.0,553.0,12
3965,A030,R083,01-03-02,05-26-11,16:00:00,REGULAR,1685931,493208,859.0,241.0,16
3966,A030,R083,01-03-02,05-26-11,20:00:00,REGULAR,1687498,493396,1567.0,188.0,20
3967,A030,R083,01-03-02,05-27-11,00:00:00,REGULAR,1688157,493439,659.0,43.0,0
3968,A030,R083,01-03-02,05-27-11,04:00:00,REGULAR,1688251,493447,94.0,8.0,4
3969,A030,R083,01-03-02,05-27-11,08:00:00,REGULAR,1688340,493598,89.0,151.0,8
3970,A030,R083,01-03-02,05-27-11,12:00:00,REGULAR,1688828,494068,488.0,470.0,12
3971,A030,R083,01-03-02,05-27-11,16:00:00,REGULAR,1689885,494287,1057.0,219.0,16
3972,A030,R083,01-03-02,05-27-11,20:00:00,REGULAR,1690959,494443,1074.0,156.0,20
3973,A030,R083,01-06-00,05-21-11,00:00:00,REGULAR,3236250,1901425,1545291.0,1406982.0,0
3974,A030,R083,01-06-00,05-21-11,04:00:00,REGULAR,3236250,1901438,0.0,13.0,4
3975,A030,R083,01-06-00,05-21-11,08:00:00,REGULAR,3236250,1901470,0.0,32.0,8
3976,A030,R083,01-06-00,05-21-11,12:00:00,REGULAR,3236250,1901687,0.0,217.0,12
3977,A030,R083,01-06-00,05-21-11,16:00:00,REGULAR,3236250,1902089,0.0,402.0,16
3978,A030,R083,01-06-00,05-21-11,20:00:00,REGULAR,3236250,1902391,0.0,302.0,20
3979,A030,R083,01-06-00,05-22-11,00:00:00,REGULAR,3236250,1902531,0.0,140.0,0
3980,A030,R083,01-06-00,05-22-11,04:00:00,REGULAR,3236250,1902547,0.0,16.0,4
3981,A030,R083,01-06-00,05-22-11,08:00:00,REGULAR,3236250,1902557,0.0,10.0,8
3982,A030,R083,01-06-00,05-22-11,12:00:00,REGULAR,3236250,1902679,0.0,122.0,12
3983,A030,R083,01-06-00,05-22-11,16:00:00,REGULAR,3236250,1902928,0.0,249.0,16
3984,A030,R083,01-06-00,05-22-11,20:00:00,REGULAR,3236250,1903130,0.0,202.0,20
3985,A030,R083,01-06-00,05-23-11,00:00:00,REGULAR,3236250,1903176,0.0,46.0,0
3986,A030,R083,01-06-00,05-23-11,04:00:00,REGULAR,3236250,1903183,0.0,7.0,4
3987,A030,R083,01-06-00,05-23-11,08:00:00,REGULAR,3236250,1903253,0.0,70.0,8
3988,A030,R083,01-06-00,05-23-11,12:00:00,REGULAR,3236250,1903693,0.0,440.0,12
3989,A030,R083,01-06-00,05-23-11,16:00:00,REGULAR,3236250,1904010,0.0,317.0,16
3990,A030,R083,01-06-00,05-23-11,20:00:00,REGULAR,3236250,1904379,0.0,369.0,20
3991,A030,R083,01-06-00,05-24-11,00:00:00,REGULAR,3236250,1904433,0.0,54.0,0
3992,A030,R083,01-06-00,05-24-11,04:00:00,REGULAR,3236250,1904439,0.0,6.0,4
3993,A030,R083,01-06-00,05-24-11,08:00:00,REGULAR,3236250,1904540,0.0,101.0,8
3994,A030,R083,01-06-00,05-24-11,12:00:00,REGULAR,3236250,1904958,0.0,418.0,12
3995,A030,R083,01-06-00,05-27-11,04:00:00,REGULAR,3237305,1907566,1055.0,2608.0,4
3996,A030,R083,01-06-00,05-27-11,08:00:00,REGULAR,3237359,1907630,54.0,64.0,8
3997,A030,R083,01-06-00,05-27-11,12:00:00,REGULAR,3237632,1907972,273.0,342.0,12
3998,A030,R083,01-06-00,05-27-11,16:00:00,REGULAR,3238091,1908271,459.0,299.0,16
3999,A030,R083,01-06-00,05-27-11,20:00:00,REGULAR,3238552,1908546,461.0,275.0,20
4000,A030,R083,01-06-01,05-21-11,00:00:00,REGULAR,1045896,828418,-2192656.0,-1080128.0,0
4001,A030,R083,01-06-01,05-21-11,04:00:00,REGULAR,1045963,828436,67.0,18.0,4
4002,A030,R083,01-06-01,05-21-11,08:00:00,REGULAR,1045995,828471,32.0,35.0,8
4003,A030,R083,01-06-01,05-21-11,12:00:00,REGULAR,1046149,828707,154.0,236.0,12
4004,A030,R083,01-06-01,05-21-11,16:00:00,REGULAR,1046598,829047,449.0,340.0,16
4005,A030,R083,01-06-01,05-21-11,20:00:00,REGULAR,1047117,829303,519.0,256.0,20
4006,A030,R083,01-06-01,05-22-11,00:00:00,REGULAR,1047364,829413,247.0,110.0,0
4007,A030,R083,01-06-01,05-22-11,04:00:00,REGULAR,1047450,829436,86.0,23.0,4
4008,A030,R083,01-06-01,05-22-11,08:00:00,REGULAR,1047485,829442,35.0,6.0,8
4009,A030,R083,01-06-01,05-22-11,12:00:00,REGULAR,1047598,829559,113.0,117.0,12
4010,A030,R083,01-06-01,05-22-11,16:00:00,REGULAR,1047833,829771,235.0,212.0,16
4011,A030,R083,01-06-01,05-22-11,20:00:00,REGULAR,1048176,829936,343.0,165.0,20
4012,A030,R083,01-06-01,05-23-11,00:00:00,REGULAR,1048392,829982,216.0,46.0,0
4013,A030,R083,01-06-01,05-23-11,04:00:00,REGULAR,1048410,829982,18.0,0.0,4
4014,A030,R083,01-06-01,05-23-11,08:00:00,REGULAR,1048529,830042,119.0,60.0,8
4015,A030,R083,01-06-01,05-23-11,12:00:00,REGULAR,1049144,830467,615.0,425.0,12
4016,A030,R083,01-06-01,05-23-11,16:00:00,REGULAR,1049798,830640,654.0,173.0,16
4017,A030,R083,01-06-01,05-23-11,20:00:00,REGULAR,1051268,830784,1470.0,144.0,20
4018,A030,R083,01-06-01,05-24-11,00:00:00,REGULAR,1051691,830816,423.0,32.0,0
4019,A030,R083,01-06-01,05-24-11,04:00:00,REGULAR,1051726,830819,35.0,3.0,4
4020,A030,R083,01-06-01,05-24-11,08:00:00,REGULAR,1051871,830896,145.0,77.0,8
4021,A030,R083,01-06-01,05-24-11,12:00:00,REGULAR,1052508,831273,637.0,377.0,12
4022,A030,R083,01-06-01,05-24-11,16:00:00,REGULAR,1053202,831507,694.0,234.0,16
4023,A030,R083,01-06-01,05-24-11,20:00:00,REGULAR,1054690,831700,1488.0,193.0,20
4024,A030,R083,01-06-01,05-25-11,00:00:00,REGULAR,1055163,831760,473.0,60.0,0
4025,A030,R083,01-06-01,05-25-11,04:00:00,REGULAR,1055198,831764,35.0,4.0,4
4026,A030,R083,01-06-01,05-25-11,08:00:00,REGULAR,1055335,831847,137.0,83.0,8
4027,A030,R083,01-06-01,05-25-11,12:00:00,REGULAR,1056026,832209,691.0,362.0,12
4028,A030,R083,01-06-01,05-25-11,16:00:00,REGULAR,1056697,832423,671.0,214.0,16
4029,A030,R083,01-06-01,05-25-11,20:00:00,REGULAR,1058170,832660,1473.0,237.0,20
4030,A030,R083,01-06-01,05-26-11,00:00:00,REGULAR,1058613,832717,443.0,57.0,0
4031,A030,R083,01-06-01,05-26-11,04:00:00,REGULAR,1058654,832719,41.0,2.0,4
4032,A030,R083,01-06-01,05-26-11,08:00:00,REGULAR,1058780,832803,126.0,84.0,8
4033,A030,R083,01-06-01,05-26-11,12:00:00,REGULAR,1059441,833217,661.0,414.0,12
4034,A030,R083,01-06-01,05-26-11,16:00:00,REGULAR,1060060,833534,619.0,317.0,16
4035,A030,R083,01-06-01,05-26-11,20:00:00,REGULAR,1060785,833777,725.0,243.0,20
4036,A030,R083,01-06-01,05-27-11,00:00:00,REGULAR,1060975,833848,190.0,71.0,0
4037,A030,R083,01-06-01,05-27-11,04:00:00,REGULAR,1060993,833850,18.0,2.0,4
4038,A030,R083,01-06-01,05-27-11,08:00:00,REGULAR,1061054,833923,61.0,73.0,8
4039,A030,R083,01-06-01,05-27-11,12:00:00,REGULAR,1061309,834254,255.0,331.0,12
4040,A030,R083,01-06-01,05-27-11,16:00:00,REGULAR,1061702,834450,393.0,196.0,16
4041,A030,R083,01-06-01,05-27-11,20:00:00,REGULAR,1062190,834691,488.0,241.0,20
4042,A031,R083,00-00-00,05-21-11,00:00:00,REGULAR,581401,249087,-480789.0,-585604.0,0
4043,A031,R083,00-00-00,05-21-11,04:00:00,REGULAR,581501,249093,100.0,6.0,4
4044,A031,R083,00-00-00,05-21-11,12:00:00,REGULAR,581810,249256,309.0,163.0,12
4045,A031,R083,00-00-00,05-21-11,16:00:00,REGULAR,582443,249448,633.0,192.0,16
4046,A031,R083,00-00-00,05-21-11,20:00:00,REGULAR,583222,249571,779.0,123.0,20
4047,A031,R083,00-00-00,05-22-11,00:00:00,REGULAR,583630,249659,408.0,88.0,0
4048,A031,R083,00-00-00,05-22-11,04:00:00,REGULAR,583720,249678,90.0,19.0,4
4049,A031,R083,00-00-00,05-22-11,12:00:00,REGULAR,583962,249768,242.0,90.0,12
4050,A031,R083,00-00-00,05-22-11,16:00:00,REGULAR,584466,249897,504.0,129.0,16
4051,A031,R083,00-00-00,05-22-11,20:00:00,REGULAR,585028,250002,562.0,105.0,20
4052,A031,R083,00-00-00,05-23-11,00:00:00,REGULAR,585292,250037,264.0,35.0,0
4053,A031,R083,00-00-00,05-23-11,04:00:00,REGULAR,585332,250039,40.0,2.0,4
4054,A031,R083,00-00-00,05-23-11,12:00:00,REGULAR,585703,250780,371.0,741.0,12
4055,A031,R083,00-00-00,05-23-11,16:00:00,REGULAR,586272,250987,569.0,207.0,16
4056,A031,R083,00-00-00,05-23-11,20:00:00,REGULAR,587495,251195,1223.0,208.0,20
4057,A031,R083,00-00-00,05-24-11,00:00:00,REGULAR,587988,251230,493.0,35.0,0
4058,A031,R083,00-00-00,05-24-11,04:00:00,REGULAR,588026,251240,38.0,10.0,4
4059,A031,R083,00-00-00,05-24-11,08:00:00,REGULAR,588077,251380,51.0,140.0,8
4060,A031,R083,00-00-00,05-24-11,12:00:00,REGULAR,588382,251952,305.0,572.0,12
4061,A031,R083,00-00-00,05-24-11,16:00:00,REGULAR,588960,252180,578.0,228.0,16
4062,A031,R083,00-00-00,05-24-11,20:00:00,REGULAR,590199,252467,1239.0,287.0,20
4063,A031,R083,00-00-00,05-25-11,00:00:00,REGULAR,590720,252522,521.0,55.0,0
